,datetime,rtt
2863,2019-03-23 02:54:46,1.370
2864,2019-03-23 02:54:51,1.374
2865,2019-03-23 02:54:51,1.469
2866,2019-03-23 02:54:52,9.923
2867,2019-03-23 02:54:56,1.616
2868,2019-03-23 02:55:04,1.411
2869,2019-03-23 02:55:09,1.350
2870,2019-03-23 02:55:18,154.158
2871,2019-03-23 02:55:21,102.439
2872,2019-03-23 02:55:23,1.370
2873,2019-03-23 02:55:26,1.418
2874,2019-03-23 02:55:26,155.635
2875,2019-03-23 02:55:27,157.275
2876,2019-03-23 02:55:29,154.776
2877,2019-03-23 02:55:31,154.275
2878,2019-03-23 02:55:32,1.884
2879,2019-03-23 02:55:33,1.651
2880,2019-03-23 02:55:34,1.450
2881,2019-03-23 02:55:36,1.439
2882,2019-03-23 02:55:38,154.234
2883,2019-03-23 02:55:41,1.609
2884,2019-03-23 02:55:43,154.441
2885,2019-03-23 02:55:49,1.710
2886,2019-03-23 02:55:56,154.165
2887,2019-03-23 02:55:58,3.042
2888,2019-03-23 02:56:01,1.377
2889,2019-03-23 02:56:02,154.117
2890,2019-03-23 02:56:05,96.794
2891,2019-03-23 02:56:07,1.377
2892,2019-03-23 02:56:16,1.367
2893,2019-03-23 02:56:16,1.375
2894,2019-03-23 02:56:17,1.354
2895,2019-03-23 02:56:19,2.199
2896,2019-03-23 02:56:22,2.668
2897,2019-03-23 02:56:28,155.949
2898,2019-03-23 02:56:31,154.538
2899,2019-03-23 02:56:35,154.128
2900,2019-03-23 02:58:50,1.437
2901,2019-03-23 02:58:51,1.663
2902,2019-03-23 02:58:53,1.396
2903,2019-03-23 02:58:55,1.383
2904,2019-03-23 02:58:57,1.375
2905,2019-03-23 02:58:59,1.950
2906,2019-03-23 02:59:00,154.592
2907,2019-03-23 02:59:00,20.816
2908,2019-03-23 02:59:00,154.256
2909,2019-03-23 02:59:01,1.385
2910,2019-03-23 02:59:03,1.429
2911,2019-03-23 02:59:04,161.877
2912,2019-03-23 02:59:07,2.286
2913,2019-03-23 02:59:07,97.317
2914,2019-03-23 02:59:08,1.482
2915,2019-03-23 02:59:09,2.176
2916,2019-03-23 02:59:09,1.623
2917,2019-03-23 02:59:12,2.585
2918,2019-03-23 02:59:14,1.352
2919,2019-03-23 02:59:15,154.178
2920,2019-03-23 02:59:15,2.319
2921,2019-03-23 02:59:16,1.662
2922,2019-03-23 02:59:26,1.370
2923,2019-03-23 02:59:28,1.652
2924,2019-03-23 02:59:29,1.394
2925,2019-03-23 02:59:30,2.539
2926,2019-03-23 02:59:35,1.957
2927,2019-03-23 02:59:40,1.417
2928,2019-03-23 02:59:41,154.189
2929,2019-03-23 02:59:42,1.373
